reservation_id,customer_id,nombre_cliente,email,pais,restaurant_id,date_id,channel_id,guests,total_spent,status
R1026,C1681,Lisa Rodriguez,james74@armstrong.com,Spain,REST003,D20250825,CH1,2,0.0,Cancelada
R0089,C1475,Vincent Pineda,joshuamurphy@yahoo.com,Iceland,REST001,D20250817,CH1,2,71.53,Confirmada
R1443,C1111,Tony Bradford,cherylcaldwell@perez.com,Dominican Republic,REST003,D20250813,CH3,4,677.65,Confirmada
R1832,C1940,Brian Stevens,bryan37@hotmail.com,China,REST004,D20250827,CH3,1,0.0,No Show
R2577,C1348,Randy Smith,angelicadavenport@hotmail.com,Cote d'Ivoire,REST003,D20250812,CH3,5,412.22,Confirmada
R0255,C1008,Jessica Thomas,jfarrell@gmail.com,Guinea,REST003,D20250815,CH1,3,812.83,Confirmada
R0606,C1494,Michael Palmer,amandahall@stewart.com,Western Sahara,REST002,D20250815,CH2,3,204.57,Confirmada
R1045,C1953,Lisa Moore,kellyleon@yahoo.com,Jamaica,REST002,D20250825,CH3,1,0.0,Cancelada
R0569,C1404,Melissa Mitchell,garciaerica@stewart-clements.info,Sierra Leone,REST004,D20250823,CH3,2,0.0,Cancelada
R1733,C1828,Ashley Murillo,ryan33@gmail.com,Cameroon,REST003,D20250815,CH2,2,255.84,Confirmada
R2543,C1184,Patrick Carter,denisebaxter@gmail.com,Sao Tome and Principe,REST002,D20250824,CH2,5,0.0,No Show
R0858,C1878,Bryan Strong,wolfesarah@gmail.com,Benin,REST003,D20250812,CH3,2,287.43,Confirmada
R2473,C1564,Anthony Harmon,brooke66@johnson-chen.com,Guinea,REST003,D20250814,CH1,5,642.98,Confirmada
R0818,C1290,Rachel Tyler,jonathan40@hotmail.com,Luxembourg,REST002,D20250814,CH2,5,0.0,No Show
R2031,C1792,Justin Vega,harmonanne@hotmail.com,Afghanistan,REST004,D20250827,CH2,2,122.3,Confirmada
R1878,C1085,James Rhodes,barneskelsey@yahoo.com,Cape Verde,REST002,D20250819,CH2,4,243.1,Confirmada
R0142,C1319,Stephen Wood,ecampbell@shah.biz,Northern Mariana Islands,REST004,D20250817,CH3,3,0.0,No Show
R0444,C1962,David Shaw,bgrant@hotmail.com,Antarctica (the territory South of 60 deg S),REST002,D20250821,CH1,5,1263.92,Confirmada
R1175,C1610,Chris Thomas,destiny80@wong-kramer.com,Seychelles,REST002,D20250826,CH3,5,1433.16,Confirmada
R0487,C1279,Michael Woodward,matthewlewis@barnett-chandler.com,San Marino,REST001,D20250812,CH3,4,730.12,Confirmada
R0882,C1089,Brian Parsons,anthony27@chaney.com,France,REST001,D20250817,CH1,1,0.0,Cancelada
R2565,C1510,Isabella Thompson,pvalencia@rivera.net,Peru,REST002,D20250817,CH2,5,0.0,No Show
R1085,C1838,Amanda Norris,dennis41@gmail.com,Seychelles,REST002,D20250822,CH2,3,255.6,Confirmada
R1300,C1599,Kimberly Lee,butlerchristina@clayton.com,Cote d'Ivoire,REST002,D20250824,CH1,2,0.0,Cancelada
R0176,C1896,Kristin Fuller,wguerra@hotmail.com,Antigua and Barbuda,REST001,D20250824,CH3,4,868.42,Confirmada
R1095,C1153,Krystal Smith,kellyrodriguez@yahoo.com,Peru,REST001,D20250825,CH3,4,1015.17,Confirmada
R2701,C1462,Gregory Anderson,sarah55@hotmail.com,Bahamas,REST002,D20250811,CH2,5,289.76,Confirmada
R2847,C1691,Brittany Cortez,greentony@hotmail.com,Lao People's Democratic Republic,REST004,D20250812,CH1,1,23.81,Confirmada
R1964,C1373,Randall Franco,catherine28@wilson-carter.com,Azerbaijan,REST004,D20250825,CH3,4,1147.55,Confirmada
R2682,C1138,Brooke Hawkins,edward61@sanchez-conway.org,Guatemala,REST004,D20250822,CH1,2,164.27,Confirmada
R2098,C1091,Samantha Carter DVM,clairegoodwin@yahoo.com,Norfolk Island,REST004,D20250821,CH3,3,0.0,Cancelada
R2156,C1638,Joseph White,moniquehall@hotmail.com,Afghanistan,REST002,D20250820,CH2,5,779.52,Confirmada
R1557,C1679,Melissa Henderson,waltoncynthia@yahoo.com,Turkey,REST004,D20250810,CH3,1,195.99,Confirmada
R1671,C1773,Daniel Carr,michelle80@hotmail.com,Guam,REST003,D20250826,CH3,2,426.88,Confirmada
R0178,C1225,Dana Bradley,nicholas50@hotmail.com,Chile,REST004,D20250821,CH1,5,872.87,Confirmada
R1079,C1588,Breanna Fisher,mcguirealyssa@wright.org,Puerto Rico,REST003,D20250811,CH1,1,0.0,No Show
R0599,C1449,Bianca Wise,dfisher@ferguson.net,Thailand,REST002,D20250824,CH2,1,113.09,Confirmada
R2191,C1761,Michael Duncan,uglover@yahoo.com,South Africa,REST002,D20250815,CH3,2,592.15,Confirmada
R2532,C1462,Gregory Anderson,sarah55@hotmail.com,Bahamas,REST002,D20250818,CH2,4,1050.6,Confirmada
R2668,C1116,Megan Contreras,tfuentes@yahoo.com,Jersey,REST003,D20250821,CH2,4,906.46,Confirmada
R2787,C1262,Jaime Cannon,bryan04@yahoo.com,Vietnam,REST004,D20250813,CH2,5,1260.65,Confirmada
R0480,C1937,Arthur Singleton,daviseric@hotmail.com,Lebanon,REST003,D20250814,CH2,3,469.8,Confirmada
R1968,C1568,Jason Becker,james49@phillips-parrish.com,Greenland,REST001,D20250820,CH2,1,35.11,Confirmada
R1058,C1287,Brian Herrera,rmcconnell@yahoo.com,Sweden,REST003,D20250818,CH3,1,0.0,Cancelada
R2269,C1338,Ralph Ray,patricia59@rodriguez-ray.com,Oman,REST004,D20250813,CH1,4,650.32,Confirmada
R0534,C1883,Alicia Obrien,taylormoore@hotmail.com,Colombia,REST003,D20250820,CH2,1,0.0,No Show
R1104,C1229,Lance Sexton,shawnharris@nichols.com,Fiji,REST002,D20250821,CH1,2,410.85,Confirmada
R1107,C1198,Robert Baker,kimberlyadams@foley.com,Northern Mariana Islands,REST002,D20250815,CH1,3,434.77,Confirmada
R2928,C1142,Teresa Smith MD,sandersscott@hotmail.com,Haiti,REST004,D20250824,CH1,1,40.63,Confirmada
R1124,C1048,Dawn Gentry,mlewis@jackson.com,South Africa,REST002,D20250810,CH3,3,277.53,Confirmada
R0943,C1709,Jason Mckay,briannamunoz@taylor-massey.com,Marshall Islands,REST003,D20250814,CH2,5,1310.51,Confirmada
R0163,C1639,Thomas Clay,christophersanchez@gmail.com,Pakistan,REST002,D20250820,CH3,2,0.0,No Show
R1552,C1939,Anna Anthony,victor86@thompson.com,Vanuatu,REST001,D20250810,CH3,3,734.63,Confirmada
R0966,C1619,Michael Lee,jenniferklein@yahoo.com,Australia,REST002,D20250818,CH3,4,728.44,Confirmada
R0472,C1799,Juan Sanchez,jgilbert@gmail.com,Faroe Islands,REST001,D20250812,CH2,2,166.72,Confirmada
R0845,C1541,Michael Henderson,rbrooks@taylor-sanders.org,Brunei Darussalam,REST001,D20250820,CH1,2,321.39,Confirmada
R0999,C1056,Bruce Vasquez,williamstristan@hotmail.com,Rwanda,REST002,D20250817,CH1,3,0.0,Cancelada
R1905,C1790,Craig Martinez,mbrown@gmail.com,Algeria,REST003,D20250822,CH2,3,336.29,Confirmada
R0031,C1709,Jason Mckay,briannamunoz@taylor-massey.com,Marshall Islands,REST003,D20250813,CH2,2,290.76,Confirmada
R2891,C1192,Andrew Wright,martinezjohn@williamson.com,Canada,REST002,D20250826,CH2,1,275.98,Confirmada
R0424,C1376,Michael Sullivan,paul03@yahoo.com,Moldova,REST002,D20250820,CH2,3,0.0,Cancelada
R0512,C1780,Natalie Rogers,wilsonshirley@yahoo.com,Morocco,REST001,D20250826,CH3,1,81.4,Confirmada
R2759,C1443,David Johnson,tyler64@hotmail.com,France,REST002,D20250814,CH2,1,235.14,Confirmada
R2738,C1508,Jasmin Scott,gregoryjoshua@gmail.com,Qatar,REST003,D20250819,CH2,3,686.57,Confirmada
R1394,C1228,Judy Arias,gsantos@woods.com,Mauritius,REST004,D20250827,CH1,1,106.69,Confirmada
R1587,C1777,Dakota Rice,ucook@barton.info,Saint Vincent and the Grenadines,REST002,D20250824,CH2,2,0.0,Cancelada
R1930,C1646,Zachary Harrell,fraziermelanie@hotmail.com,Azerbaijan,REST002,D20250819,CH2,1,241.11,Confirmada
R2498,C1757,Jonathan Norris,umoore@yahoo.com,Kuwait,REST004,D20250826,CH2,2,91.76,Confirmada
R0788,C1284,Lori Dalton,wmiller@smith-johnson.org,Brazil,REST001,D20250815,CH1,3,0.0,No Show
R2637,C1814,Katherine Hurst,barronlawrence@herman.biz,Kyrgyz Republic,REST004,D20250826,CH3,1,116.56,Confirmada
R2539,C1220,Joy Simpson DVM,pjennings@riddle-petty.info,Bolivia,REST003,D20250824,CH3,3,851.25,Confirmada
R0403,C1894,April Rivera,dennis85@tyler.org,Uruguay,REST001,D20250819,CH1,1,221.6,Confirmada
R0434,C1218,Joanne Shepard,joebrooks@yahoo.com,Bulgaria,REST003,D20250811,CH1,2,529.57,Confirmada
R1152,C1274,Brooke Johnson,colebrown@gmail.com,Maldives,REST002,D20250814,CH1,1,220.86,Confirmada
R0074,C1074,Nathaniel Odonnell,mclaughlinmark@gmail.com,Cote d'Ivoire,REST003,D20250813,CH1,4,470.14,Confirmada
R1537,C1024,Blake Herrera,dickersonsarah@gmail.com,Czech Republic,REST002,D20250825,CH3,3,530.98,Confirmada
R2710,C1145,Johnny Collins,ochurch@hotmail.com,Cook Islands,REST002,D20250827,CH3,3,274.74,Confirmada
R0622,C1489,Jeffrey Mullins,krojas@hotmail.com,Ecuador,REST002,D20250826,CH1,3,117.51,Confirmada
R1438,C1229,Lance Sexton,shawnharris@nichols.com,Fiji,REST002,D20250825,CH2,1,121.52,Confirmada
R1560,C1912,Dr. Casey Jackson,reginald77@hotmail.com,British Virgin Islands,REST004,D20250826,CH3,2,157.34,Confirmada
R1567,C1500,Barry Mayo,rgrant@crawford.com,Portugal,REST003,D20250818,CH1,1,0.0,No Show
R0325,C1499,Tina Hill,zgonzales@fitzpatrick-caldwell.info,Djibouti,REST004,D20250811,CH3,1,161.91,Confirmada
R0333,C1094,Roy Carter,myoung@hotmail.com,Micronesia,REST001,D20250823,CH2,1,107.84,Confirmada
R1393,C1410,Tracy Welch,jamie66@quinn-willis.biz,Bahamas,REST004,D20250818,CH3,3,91.9,Confirmada
R0651,C1056,Bruce Vasquez,williamstristan@hotmail.com,Rwanda,REST001,D20250817,CH1,3,404.18,Confirmada
R2237,C1043,Jamie Young,yhopkins@gmail.com,United States of America,REST004,D20250811,CH1,3,251.35,Confirmada
R1534,C1882,Angela Stewart,casey86@jones.info,France,REST004,D20250827,CH3,3,408.78,Confirmada
R2164,C1618,Nancy Osborn,jensencolin@gmail.com,Moldova,REST002,D20250812,CH3,3,0.0,No Show
R0544,C1025,Calvin Lopez,jennifer54@gmail.com,Grenada,REST001,D20250819,CH3,2,118.85,Confirmada
R2959,C1085,James Rhodes,barneskelsey@yahoo.com,Cape Verde,REST003,D20250812,CH3,3,599.02,Confirmada
R1819,C1089,Brian Parsons,anthony27@chaney.com,France,REST004,D20250815,CH3,4,984.06,Confirmada
R1625,C1713,Natasha Hammond,cortezjoseph@allen-jackson.com,Sao Tome and Principe,REST003,D20250818,CH2,2,79.0,Confirmada
R1178,C1388,Tina Lee,destinybush@torres.com,Benin,REST002,D20250822,CH3,5,0.0,Cancelada
R0680,C1210,Stephen Jones,jasonmiller@meadows.net,Saint Lucia,REST002,D20250820,CH2,5,420.43,Confirmada
R2097,C1584,Taylor Mueller,tarashelton@yahoo.com,Vanuatu,REST003,D20250826,CH2,1,149.3,Confirmada
R2030,C1477,Thomas Scott,davidmcgee@cole.biz,Azerbaijan,REST004,D20250822,CH1,4,0.0,Cancelada
R1660,C1653,Crystal Lopez,stevenhayes@bryant-gilbert.com,French Guiana,REST001,D20250810,CH2,1,260.43,Confirmada
R1638,C1458,Anthony Lee,callahanlynn@rios.org,Iran,REST002,D20250826,CH1,4,0.0,No Show
R0240,C1868,David Scott,mlong@arnold-peters.org,Bahamas,REST004,D20250815,CH1,5,0.0,No Show
R2125,C1802,Tina Russo,zandrews@moore.com,Korea,REST003,D20250812,CH2,4,928.41,Confirmada
R2620,C1953,Lisa Moore,kellyleon@yahoo.com,Jamaica,REST002,D20250813,CH1,2,359.99,Confirmada
R2291,C1313,Zachary Moreno,darius88@yahoo.com,Norway,REST003,D20250818,CH3,5,0.0,Cancelada
R0765,C1582,Daniel Foley,brian53@hotmail.com,Syrian Arab Republic,REST003,D20250821,CH3,1,254.22,Confirmada
R1129,C1533,Kyle Snyder,ubrown@montoya-guzman.com,Central African Republic,REST004,D20250811,CH1,2,407.26,Confirmada
R1886,C1825,Eric Chan,heatherrandall@landry-rangel.com,Norway,REST002,D20250813,CH3,1,62.96,Confirmada
R1117,C1535,Denise Meyer,hsmith@gmail.com,Malawi,REST003,D20250825,CH2,4,636.9,Confirmada
R1103,C1688,Barbara Villarreal,beckysimpson@jennings-hahn.com,Croatia,REST002,D20250812,CH2,5,1461.6,Confirmada
R2848,C1109,Julie Bryant,ukent@moran-alexander.com,Maldives,REST001,D20250814,CH3,1,253.86,Confirmada
R2331,C1858,Amanda Stevens MD,veronica71@patton.com,Faroe Islands,REST001,D20250813,CH2,5,1484.15,Confirmada
R1362,C1076,Kathleen Romero,larakaitlyn@shaw.org,Lithuania,REST003,D20250825,CH1,5,1008.82,Confirmada
R2317,C1355,Kimberly Ellis,mary83@hotmail.com,Greenland,REST004,D20250823,CH2,4,1027.83,Confirmada
R1408,C1709,Jason Mckay,briannamunoz@taylor-massey.com,Marshall Islands,REST004,D20250823,CH3,5,0.0,Cancelada
R2530,C1299,Jimmy Perkins,gfreeman@burns.info,Sweden,REST003,D20250820,CH1,1,41.1,Confirmada
R0344,C1741,Michael Christensen,apierce@yahoo.com,Cyprus,REST002,D20250824,CH3,2,274.41,Confirmada
R1106,C1677,Rebecca Ramirez,robert65@collins.com,Barbados,REST003,D20250815,CH1,3,623.44,Confirmada
R2593,C1037,Dr. Charles Hutchinson,wbrennan@nixon-king.com,Heard Island and McDonald Islands,REST001,D20250823,CH2,1,0.0,No Show
R0558,C1073,Peter Kelly,dannyrandall@farmer.com,Aruba,REST003,D20250813,CH2,5,116.94,Confirmada
R1476,C1527,Kathleen Miller,jessecruz@yahoo.com,Mauritius,REST004,D20250822,CH3,2,144.12,Confirmada
R2704,C1241,Mary Ford,erobinson@yahoo.com,Jamaica,REST002,D20250819,CH2,2,171.34,Confirmada
R0595,C1513,Edward Peck,monicamahoney@bolton.com,Mauritania,REST002,D20250814,CH1,4,780.03,Confirmada
R1558,C1620,Katelyn Reed,angelarichardson@goodman.com,Andorra,REST004,D20250824,CH2,4,0.0,Cancelada
R0412,C1096,Bryan Ross,tolsen@best-gilbert.com,Ukraine,REST001,D20250819,CH2,3,0.0,No Show
R1056,C1836,Theresa Phillips,clinton01@jacobs-moss.info,Turkey,REST004,D20250827,CH1,1,49.05,Confirmada
R2474,C1181,Valerie Thomas,jamesadkins@contreras-whitney.com,Papua New Guinea,REST004,D20250812,CH1,4,0.0,Cancelada
R0109,C1824,Stacey Jones,andrewsnow@chambers.com,Egypt,REST004,D20250826,CH1,4,1061.85,Confirmada
R2026,C1008,Jessica Thomas,jfarrell@gmail.com,Guinea,REST003,D20250826,CH3,5,1466.98,Confirmada
R2707,C1971,Tamara Frye,vwilkinson@cooper-arellano.com,Ukraine,REST002,D20250816,CH3,5,137.59,Confirmada
R0319,C1171,Carolyn Dixon,michelle34@yahoo.com,Cambodia,REST001,D20250811,CH2,3,103.96,Confirmada
R2719,C1449,Bianca Wise,dfisher@ferguson.net,Thailand,REST001,D20250823,CH1,4,146.09,Confirmada
R0841,C1426,Kimberly Rogers,ddunlap@hotmail.com,Mauritania,REST004,D20250813,CH1,4,902.49,Confirmada
R2958,C1490,David Simmons,benjaminnichols@hotmail.com,Falkland Islands (Malvinas),REST001,D20250811,CH3,1,263.28,Confirmada
R1352,C1131,Travis Jones,craigsimon@hanson.org,Dominica,REST002,D20250812,CH1,1,41.03,Confirmada
R2826,C1869,John Flores,paynemelanie@gmail.com,Turkey,REST002,D20250826,CH3,3,473.63,Confirmada
R2367,C1770,Heather Johnson,dawn63@wells.com,British Virgin Islands,REST002,D20250819,CH3,4,0.0,No Show
R1883,C1113,Nicholas Rice,alexandertheresa@barker-booker.com,Brunei Darussalam,REST002,D20250810,CH2,4,1003.69,Confirmada
R0681,C1562,Tyler Price,kelsey40@rose-eaton.com,United States Virgin Islands,REST002,D20250821,CH2,4,317.03,Confirmada
R0730,C1183,Dawn Atkins,rowetonya@mathis-lucas.org,Equatorial Guinea,REST003,D20250815,CH3,4,811.79,Confirmada
R0790,C1366,Jessica Wood,jamesharding@gutierrez.org,Lesotho,REST001,D20250813,CH3,5,572.24,Confirmada
R1814,C1255,Jeremy Stokes,kgonzalez@kelley.com,Cote d'Ivoire,REST002,D20250821,CH3,3,497.5,Confirmada
R1346,C1837,Shane Powers,johnsonbrian@hart.com,Germany,REST004,D20250820,CH2,1,188.68,Confirmada
R1869,C1565,Rebekah Harris,samanthahernandez@gmail.com,Uzbekistan,REST002,D20250825,CH3,5,233.07,Confirmada
R2070,C1029,Amanda Hawkins,smithnicole@howard.net,Gabon,REST003,D20250815,CH3,4,0.0,Cancelada
R0433,C1550,Sarah Tucker,andrew86@gmail.com,Heard Island and McDonald Islands,REST004,D20250818,CH2,4,0.0,Cancelada
R0565,C1153,Krystal Smith,kellyrodriguez@yahoo.com,Peru,REST004,D20250822,CH1,2,0.0,No Show
R1749,C1281,Gary Schneider,michael61@gordon-fischer.biz,Lithuania,REST003,D20250827,CH2,5,875.22,Confirmada
R1777,C1475,Vincent Pineda,joshuamurphy@yahoo.com,Iceland,REST002,D20250813,CH1,3,494.64,Confirmada
R0071,C1841,Laura James,barnessusan@johnson-velazquez.net,Croatia,REST004,D20250820,CH3,1,0.0,No Show
R1789,C1092,Travis Crawford,kristen43@morrison.biz,Trinidad and Tobago,REST001,D20250821,CH1,4,0.0,No Show
R1230,C1792,Justin Vega,harmonanne@hotmail.com,Afghanistan,REST001,D20250816,CH1,2,91.2,Confirmada
R1513,C1163,Derek Fry,martinanderson@adams.com,Monaco,REST001,D20250810,CH1,3,639.21,Confirmada
R0057,C1124,Michael Villarreal,bsnyder@yahoo.com,Vietnam,REST002,D20250826,CH3,3,515.82,Confirmada
R1602,C1634,Stephen Stafford,kim08@yahoo.com,Malaysia,REST001,D20250825,CH3,3,225.28,Confirmada
R0652,C1715,Samuel Hanna,rebeccaflynn@hotmail.com,Luxembourg,REST002,D20250824,CH3,2,531.32,Confirmada
R2177,C1082,James Ellison,kellyphelps@hotmail.com,Solomon Islands,REST002,D20250811,CH3,1,275.25,Confirmada
R0898,C1072,Diane Yang,ricardomata@yahoo.com,Lebanon,REST004,D20250816,CH1,4,1101.13,Confirmada
R0786,C1380,Timothy Obrien,andrewcastillo@hotmail.com,Ethiopia,REST004,D20250814,CH1,2,527.55,Confirmada
R0310,C1107,Ann Espinoza,jacquelineharrison@robertson-le.info,Tunisia,REST002,D20250811,CH1,2,171.73,Confirmada
R2405,C1344,John Lee,jessica21@warren.net,Liechtenstein,REST004,D20250820,CH1,1,110.32,Confirmada
R1742,C1486,Joseph Williamson,cbuchanan@hotmail.com,Estonia,REST003,D20250820,CH3,5,237.81,Confirmada
R0908,C1284,Lori Dalton,wmiller@smith-johnson.org,Brazil,REST002,D20250826,CH1,2,0.0,No Show
R0603,C1964,Charles Snyder,williamscharles@gmail.com,Micronesia,REST001,D20250827,CH2,2,266.02,Confirmada
R1179,C1536,Dennis Larson,xspencer@english.com,Micronesia,REST001,D20250811,CH1,4,160.88,Confirmada
R2298,C1542,Steven Oneal,iwang@gmail.com,Georgia,REST001,D20250820,CH2,4,455.04,Confirmada
R1746,C1543,Natasha Garcia,oscarthompson@brown-hall.com,Honduras,REST002,D20250821,CH2,3,0.0,No Show
R1162,C1500,Barry Mayo,rgrant@crawford.com,Portugal,REST003,D20250818,CH2,1,145.12,Confirmada
R1510,C1860,Thomas Ellison,bookerjuan@yahoo.com,Greenland,REST003,D20250816,CH3,4,620.31,Confirmada
R2096,C1538,Christopher Barr,monica29@yahoo.com,Faroe Islands,REST001,D20250818,CH1,2,0.0,Cancelada
R1578,C1958,Stacey Francis,cobbtyler@yahoo.com,Bermuda,REST004,D20250823,CH2,3,151.79,Confirmada
R0573,C1003,William Walters,whitekaren@hotmail.com,Jamaica,REST003,D20250812,CH1,4,943.66,Confirmada
R0555,C1796,Trevor Phillips,xperez@gmail.com,Tuvalu,REST002,D20250811,CH2,2,504.46,Confirmada
R0946,C1161,Tara Gordon,millersteve@hotmail.com,Bangladesh,REST001,D20250823,CH3,4,644.15,Confirmada
R2997,C1800,Marc Gutierrez,gcampbell@gmail.com,Bosnia and Herzegovina,REST001,D20250824,CH1,5,1198.69,Confirmada
R0875,C1591,Jeffrey Nelson,rmurphy@yahoo.com,American Samoa,REST001,D20250815,CH2,3,409.29,Confirmada
R2995,C1886,Rachel Wilson,james22@thompson.com,Nicaragua,REST002,D20250817,CH1,3,501.07,Confirmada
R1570,C1936,Joseph Morales,adammoran@phillips.com,Christmas Island,REST002,D20250811,CH2,5,540.78,Confirmada
R2669,C1659,Ryan Roberts,marythomas@yahoo.com,Greece,REST003,D20250815,CH3,1,147.65,Confirmada
R2628,C1211,Megan Miller,tmeadows@gmail.com,Indonesia,REST003,D20250813,CH2,5,1322.42,Confirmada
R1554,C1000,Aaron Cox,crystal28@gmail.com,Korea,REST004,D20250826,CH3,3,101.41,Confirmada
R0121,C1007,Joshua Marks,kelseyflores@frazier.com,Saint Kitts and Nevis,REST001,D20250826,CH1,2,0.0,Cancelada
R2660,C1175,Chase Miller,randallwilcox@gmail.com,Suriname,REST002,D20250819,CH3,3,0.0,No Show
R0810,C1684,Joseph Merritt,phillipsrobert@hotmail.com,New Caledonia,REST002,D20250813,CH2,4,1033.79,Confirmada
R2187,C1427,Randy Duffy,anthonyhale@robles.com,Croatia,REST004,D20250825,CH1,4,0.0,Cancelada
R1619,C1183,Dawn Atkins,rowetonya@mathis-lucas.org,Equatorial Guinea,REST002,D20250811,CH2,2,223.72,Confirmada
R0314,C1699,Cody Cherry,shermanaudrey@jenkins.com,Sao Tome and Principe,REST001,D20250823,CH1,3,0.0,No Show
R1563,C1682,Amy Pitts,codynash@johnson.net,Eritrea,REST003,D20250816,CH2,4,0.0,No Show
R0234,C1209,Kyle Medina,ismith@chandler-yang.net,Italy,REST002,D20250827,CH2,1,40.91,Confirmada
R0508,C1122,Angela Hodge,amanda48@hotmail.com,France,REST001,D20250815,CH2,5,0.0,No Show
R1337,C1521,Kelsey Green,cpacheco@miller.com,Kyrgyz Republic,REST001,D20250817,CH3,1,0.0,Cancelada
R1386,C1433,Craig Pacheco,rebecca28@hotmail.com,Sweden,REST001,D20250825,CH3,3,471.98,Confirmada
R0112,C1541,Michael Henderson,rbrooks@taylor-sanders.org,Brunei Darussalam,REST004,D20250819,CH1,1,0.0,Cancelada
R1579,C1448,Carolyn Ortiz,norrissarah@hotmail.com,Swaziland,REST003,D20250827,CH2,2,69.54,Confirmada
R0411,C1446,Ricky Salinas,woodardaustin@hotmail.com,Cyprus,REST004,D20250811,CH2,4,0.0,Cancelada
R0219,C1920,Robert Patel,zavalajacob@gmail.com,Dominica,REST001,D20250811,CH3,3,806.55,Confirmada
R2115,C1376,Michael Sullivan,paul03@yahoo.com,Moldova,REST001,D20250815,CH3,4,738.07,Confirmada
R1308,C1064,John Sanchez,sknight@gmail.com,Austria,REST003,D20250811,CH2,2,0.0,Cancelada
R1081,C1395,Matthew Boyd MD,daniel74@edwards.com,British Virgin Islands,REST003,D20250814,CH3,3,0.0,Cancelada
R0760,C1927,Megan Holmes,neiljohnson@hotmail.com,Myanmar,REST003,D20250825,CH1,3,522.56,Confirmada
R0912,C1707,Caitlin Rios,njones@gmail.com,Madagascar,REST001,D20250812,CH1,1,42.95,Confirmada
R0808,C1155,Danny Washington,ahenderson@yahoo.com,Guinea-Bissau,REST003,D20250816,CH1,2,538.62,Confirmada
R0440,C1738,Joe Porter,gballard@barrera-ford.com,Saint Barthelemy,REST004,D20250818,CH1,4,750.16,Confirmada
R0545,C1359,Jasmine Palmer,mterry@stein.info,Estonia,REST003,D20250813,CH1,3,741.34,Confirmada
R0486,C1941,Brandon Mitchell,benjamin01@cooper-ford.com,Saint Helena,REST002,D20250821,CH2,5,180.71,Confirmada
R2476,C1081,Timothy Ramirez,burnsmonica@king-davis.net,Burkina Faso,REST003,D20250816,CH2,5,975.78,Confirmada
R0388,C1572,Edward Carlson,pattersonlori@owen.com,Iceland,REST003,D20250819,CH1,2,143.31,Confirmada
R2917,C1518,Melinda Cain,vmoore@yahoo.com,Vietnam,REST001,D20250813,CH1,1,207.54,Confirmada
R1193,C1325,Dr. Anthony Mccoy,anneashley@arnold.com,Aruba,REST001,D20250812,CH1,1,0.0,No Show
R1231,C1146,Michael Fletcher,marygordon@yahoo.com,Saint Vincent and the Grenadines,REST003,D20250824,CH3,3,396.28,Confirmada
R1211,C1077,Rachel Daugherty,carlsonlisa@whitaker.com,Vietnam,REST003,D20250820,CH3,4,136.36,Confirmada
R1274,C1688,Barbara Villarreal,beckysimpson@jennings-hahn.com,Croatia,REST002,D20250826,CH2,4,555.3,Confirmada
R1940,C1876,Laura Khan,john23@yahoo.com,Jamaica,REST003,D20250815,CH2,5,884.76,Confirmada
R2304,C1286,Felicia Waters,kimberly96@gmail.com,Thailand,REST004,D20250819,CH2,5,369.54,Confirmada
R0931,C1317,Amanda Powell MD,scochran@hotmail.com,Yemen,REST001,D20250825,CH3,4,0.0,No Show
R0136,C1089,Brian Parsons,anthony27@chaney.com,France,REST003,D20250823,CH1,4,208.62,Confirmada
R1781,C1776,Melissa Johnson,ecain@thomas.net,Namibia,REST004,D20250811,CH3,2,561.01,Confirmada
R2168,C1590,Gregory Myers,robertbarr@hotmail.com,Dominican Republic,REST001,D20250810,CH1,2,0.0,Cancelada
R1498,C1491,Kristina Ramos,gilbertwendy@yahoo.com,Korea,REST003,D20250818,CH3,1,202.17,Confirmada
